freddie.valencia,Failure,4777,NFMC.saturn.com,,,,,2016-05-26T08:48:49-05:00
hannelore.coombs,Success,4647,OTTAWADC.saturn.com,,,,,2016-05-26T08:48:49-05:00
nell.bernstein,Success,4634,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:48:54-05:00
hans.czajkowski,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:48:57-05:00
nell.bernstein,Success,4634,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:48:58-05:00
nell.bernstein,Success,4769,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:48:59-05:00
beatris.fine,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T08:49:15-05:00
bettina.tooker,Success,4647,OTTAWADC.saturn.com,,,,,2016-05-26T08:50:22-05:00
israel.kotek,Failure,4777,OTTAWADC.saturn.com,,,,,2016-05-26T08:50:25-05:00
sena.brayton,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:50:26-05:00
bettina.tooker,Failure,4777,OTTAWADC.saturn.com,,,,,2016-05-26T08:50:28-05:00
bettina.tooker,Success,4770,OTTAWADC.saturn.com,,,,,2016-05-26T08:50:40-05:00
lauralee.lecuyer,Failure,4625,SOLEIL.saturn.com,,,,,2016-05-26T08:50:44-05:00
lauralee.lecuyer,Success,4624,NFMC.saturn.com,,,,,2016-05-26T08:50:49-05:00
sena.brayton,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:50:49-05:00
sena.brayton,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:50:50-05:00
lauralee.lecuyer,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T08:50:56-05:00
annmarie.wrobel,Success,4769,NFMC.saturn.com,,,,,2016-05-26T08:51:06-05:00
malorie.quick,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:51:08-05:00
shandi.blanding,Success,4624,NFMC.saturn.com,,,,,2016-05-26T08:51:22-05:00
shandi.blanding,Success,4634,NFMC.saturn.com,,,,,2016-05-26T08:51:24-05:00
malorie.quick,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:51:24-05:00
melony.marenco,Success,4647,SOLEIL.saturn.com,,,,,2016-05-26T08:51:25-05:00
milagro.fermin,Success,4624,NFMC.saturn.com,,,,,2016-05-26T08:51:30-05:00
melony.marenco,Success,4624,OTTAWADC.saturn.com,,,,,2016-05-26T08:51:30-05:00
shandi.blanding,Success,4634,NFMC.saturn.com,,,,,2016-05-26T08:51:31-05:00
annmarie.wrobel,Success,4624,OTTAWADC.saturn.com,,,,,2016-05-26T08:51:35-05:00
milagro.fermin,Success,4769,NFMC.saturn.com,,,,,2016-05-26T08:51:43-05:00
ned.alvares,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:51:44-05:00
cheryle.cheesman,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T08:51:47-05:00
cheryle.cheesman,Success,4634,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T08:51:48-05:00
malorie.quick,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:51:50-05:00
melony.marenco,Success,4776,OTTAWADC.saturn.com,,,,,2016-05-26T08:51:52-05:00
cheryle.cheesman,Success,4624,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T08:51:53-05:00
milagro.fermin,Success,4647,NFMC.saturn.com,,,,,2016-05-26T08:51:56-05:00
shandi.blanding,Success,4663,NFMC.saturn.com,File,Network Shares/SDK,,,2016-05-26T08:51:58-05:00
aja.fullen,Success,4769,SOLEIL.saturn.com,,,,,2016-05-26T08:52:03-05:00
alta.rolston,Success,4624,OTTAWADC.saturn.com,,,,,2016-05-26T08:52:05-05:00
oscar.chittum,Success,4647,NFMC.saturn.com,,,,,2016-05-26T08:52:13-05:00
aja.fullen,Success,4624,SOLEIL.saturn.com,,,,,2016-05-26T08:52:21-05:00
aja.fullen,Success,5145,SOLEIL.saturn.com,File,Network Shares/Demos,,,2016-05-26T08:52:25-05:00
melynda.didonato,Failure,4777,NFMC.saturn.com,,,,,2016-05-26T08:52:31-05:00
oscar.chittum,Success,4647,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T08:52:32-05:00
alta.rolston,Success,4647,NFMC.saturn.com,,,,,2016-05-26T08:52:35-05:00
alta.rolston,Success,4660,OTTAWADC.saturn.com,,,,,2016-05-26T08:52:37-05:00
aja.fullen,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T08:52:38-05:00
love.prill,Success,4769,SOLEIL.saturn.com,,,,,2016-05-26T08:52:39-05:00
britany.forrest,Failure,4769,SOLEIL.saturn.com,,,,,2016-05-26T08:52:52-05:00
von.roehr,Success,4647,NFMC.saturn.com,,,,,2016-05-26T08:53:00-05:00
eusebio.ivie,Success,4647,SOLEIL.saturn.com,,,,,2016-05-26T08:53:01-05:00
eusebio.ivie,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T08:53:07-05:00
von.roehr,Success,4647,NFMC.saturn.com,,,,,2016-05-26T08:53:09-05:00
hans.czajkowski,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:53:15-05:00
von.roehr,Success,4768,NFMC.saturn.com,,,,,2016-05-26T08:53:19-05:00
eusebio.ivie,Failure,4773,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:53:21-05:00
von.roehr,Success,4634,NFMC.saturn.com,,,,,2016-05-26T08:53:24-05:00
eusebio.ivie,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T08:53:40-05:00
oscar.chittum,Success,4647,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T08:53:40-05:00
hans.czajkowski,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:53:42-05:00
annie.heron,Success,4647,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T08:53:42-05:00
karmen.swearingen,Success,4768,OTTAWADC.saturn.com,,,,,2016-05-26T08:54:06-05:00
georgia.lubinsky,Success,4776,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:54:12-05:00
katharine.buser,Success,4624,NFMC.saturn.com,,,,,2016-05-26T08:54:13-05:00
karmen.swearingen,Failure,5145,OTTAWADC.saturn.com,File,Network Shares/Theta,,,2016-05-26T08:54:15-05:00
katy.arnold,Success,4624,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:54:19-05:00
karmen.swearingen,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T08:54:20-05:00
georgia.lubinsky,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:54:22-05:00
katy.arnold,Success,4634,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:54:22-05:00
katharine.buser,Failure,4625,OTTAWADC.saturn.com,,,,,2016-05-26T08:54:25-05:00
karmen.swearingen,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T08:54:31-05:00
karmen.swearingen,Failure,4769,OTTAWADC.saturn.com,,,,,2016-05-26T08:54:34-05:00
georgia.lubinsky,Success,4647,SOLEIL.saturn.com,,,,,2016-05-26T08:54:37-05:00
katharine.buser,Success,4659,OTTAWADC.saturn.com,,,,,2016-05-26T08:54:41-05:00
katharine.buser,Success,4647,OTTAWADC.saturn.com,,,,,2016-05-26T08:54:44-05:00
karmen.swearingen,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T08:54:47-05:00
katharine.buser,Success,4634,NFMC.saturn.com,,,,,2016-05-26T08:54:54-05:00
georgia.lubinsky,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:54:59-05:00
latosha.westfield,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:55:01-05:00
rogelio.danz,Success,4776,SOLEIL.saturn.com,,,,,2016-05-26T08:55:06-05:00
celina.obrien,Failure,4625,SOLEIL.saturn.com,,,,,2016-05-26T08:55:11-05:00
celina.obrien,Success,4624,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:55:20-05:00
ned.alvares,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:55:27-05:00
latosha.westfield,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:55:28-05:00
latosha.westfield,Success,4648,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:55:30-05:00
rogelio.danz,Success,4660,SOLEIL.saturn.com,,,,,2016-05-26T08:55:32-05:00
kallie.sprouse,Success,4647,OTTAWADC.saturn.com,,,,,2016-05-26T08:55:33-05:00
latosha.westfield,Success,4664,VPM-CFDB01.saturn.int,File,Network Shares/Installs,,,2016-05-26T08:55:54-05:00
rogelio.danz,Success,4776,SOLEIL.saturn.com,,,,,2016-05-26T08:55:57-05:00
karmen.swearingen,Success,4624,OTTAWADC.saturn.com,,,,,2016-05-26T08:56:06-05:00
lucie.janco,Success,4624,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:56:11-05:00
lucie.janco,Success,4634,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:56:12-05:00
evon.siegfried,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:56:14-05:00
lucie.janco,Success,4624,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:56:24-05:00
latosha.westfield,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:56:24-05:00
karmen.swearingen,Success,4663,OTTAWADC.saturn.com,File,Network Shares/Theta,,,2016-05-26T08:56:24-05:00
crissy.pavao,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:56:25-05:00
crissy.pavao,Success,4647,OTTAWADC.saturn.com,,,,,2016-05-26T08:56:27-05:00
evon.siegfried,Success,4769,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:56:29-05:00
evon.siegfried,Failure,4771,NFMC.saturn.com,,,,,2016-05-26T08:56:31-05:00
crissy.pavao,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T08:56:33-05:00
lucie.janco,Success,4624,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:56:41-05:00
lauralee.lecuyer,Success,4776,NFMC.saturn.com,,,,,2016-05-26T08:56:42-05:00
tameika.trammel,Success,4768,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:56:45-05:00
crissy.pavao,Success,4659,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:56:47-05:00
crissy.pavao,Success,4624,OTTAWADC.saturn.com,,,,,2016-05-26T08:56:48-05:00
crissy.pavao,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:56:49-05:00
lauralee.lecuyer,Success,4660,OTTAWADC.saturn.com,,,,,2016-05-26T08:56:54-05:00
evon.siegfried,Success,4647,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:56:55-05:00
tameika.trammel,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:57:04-05:00
cari.vigna,Success,4624,NFMC.saturn.com,,,,,2016-05-26T08:57:21-05:00
cari.vigna,Success,4656,OTTAWADC.saturn.com,File,Network Shares/HR-Policies,,,2016-05-26T08:57:22-05:00
britany.forrest,Success,4647,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:57:22-05:00
tameika.trammel,Success,4664,VPM-CFDB01.saturn.int,File,Network Shares/Roadmaps,,,2016-05-26T08:57:32-05:00
georgia.lubinsky,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:57:35-05:00
jaye.whorton,Success,4647,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T08:57:35-05:00
jaye.whorton,Success,4624,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T08:57:45-05:00
tameika.trammel,Failure,4773,VPM-CFDB01.saturn.int,,,,,2016-05-26T08:57:47-05:00
britany.forrest,Success,4769,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:57:56-05:00
francisco.shenkel,Success,4624,SOLEIL.saturn.com,,,,,2016-05-26T08:58:00-05:00
alverta.gabriele,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T08:58:01-05:00
bernardina.apel,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T08:58:04-05:00
melony.marenco,Failure,4772,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:58:06-05:00
melony.marenco,Success,4647,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:58:16-05:00
alverta.gabriele,Failure,4773,SOLEIL.saturn.com,,,,,2016-05-26T08:58:22-05:00
melony.marenco,Success,4624,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T08:58:27-05:00
alta.rolston,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T08:58:48-05:00
bernardina.apel,Success,4647,NFMC.saturn.com,,,,,2016-05-26T08:58:52-05:00
francisco.shenkel,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T08:58:58-05:00
georgia.lubinsky,Success,4776,SOLEIL.saturn.com,,,,,2016-05-26T08:58:59-05:00
debra.cottingham,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:00:00-05:00
nell.bernstein,Success,4690,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T09:00:01-05:00
vilma.ramirez,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T09:00:01-05:00
truman.neyman,Success,5145,MDM-WSRV01.saturn-dev.qa,File,Network Shares/HR-Policies,,,2016-05-26T09:00:05-05:00
debra.cottingham,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:00:13-05:00
josefine.decastro,Success,4647,OTTAWADC.saturn.com,,,,,2016-05-26T09:00:14-05:00
vilma.ramirez,Success,4664,OTTAWADC.saturn.com,File,Network Shares/SDK,,,2016-05-26T09:00:15-05:00
debra.cottingham,Failure,4625,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:00:17-05:00
freddie.valencia,Success,4624,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T09:00:23-05:00
nell.bernstein,Success,4647,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T09:00:23-05:00
debra.cottingham,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:00:25-05:00
gregoria.arteaga,Success,4624,NFMC.saturn.com,,,,,2016-05-26T09:00:27-05:00
debra.cottingham,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:00:28-05:00
emmett.ferry,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T09:00:36-05:00
cheryle.cheesman,Success,4624,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:00:40-05:00
truman.neyman,Success,4634,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:00:42-05:00
nell.bernstein,Success,4624,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T09:00:42-05:00
freddie.valencia,Success,4624,NFMC.saturn.com,,,,,2016-05-26T09:00:43-05:00
debra.cottingham,Failure,5145,VPM-CFDB01.saturn.int,File,Network Shares/Roadmaps,,,2016-05-26T09:00:46-05:00
cheryle.cheesman,Success,4624,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:00:49-05:00
josefine.decastro,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T09:00:50-05:00
truman.neyman,Success,4634,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:00:51-05:00
emmett.ferry,Success,4647,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:00:55-05:00
nell.bernstein,Success,4647,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T09:00:55-05:00
debra.cottingham,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:00:56-05:00
karmen.swearingen,Success,4647,OTTAWADC.saturn.com,,,,,2016-05-26T09:01:16-05:00
miles.lenoir,Success,4624,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T09:01:51-05:00
tameika.trammel,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:02:07-05:00
johnny.nagao,Success,4624,OTTAWADC.saturn.com,,,,,2016-05-26T09:02:18-05:00
sena.brayton,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:02:19-05:00
ned.alvares,Failure,4771,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:02:20-05:00
ned.alvares,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:02:26-05:00
tameika.trammel,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:02:41-05:00
johnny.nagao,Success,5145,OTTAWADC.saturn.com,File,Network Shares/Digital,,,2016-05-26T09:02:41-05:00
ned.alvares,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:02:50-05:00
johnny.nagao,Success,4647,OTTAWADC.saturn.com,,,,,2016-05-26T09:02:52-05:00
ned.alvares,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:02:53-05:00
sena.brayton,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:02:54-05:00
ned.alvares,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T09:02:55-05:00
ozell.cruzado,Failure,4772,SOLEIL.saturn.com,,,,,2016-05-26T09:03:06-05:00
ozell.cruzado,Success,4647,SOLEIL.saturn.com,,,,,2016-05-26T09:03:12-05:00
lauralee.lecuyer,Success,4624,SOLEIL.saturn.com,,,,,2016-05-26T09:03:22-05:00
lauralee.lecuyer,Success,4634,NFMC.saturn.com,,,,,2016-05-26T09:03:27-05:00
milagro.fermin,Success,4776,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:03:29-05:00
ozell.cruzado,Success,4659,SOLEIL.saturn.com,,,,,2016-05-26T09:03:32-05:00
lauralee.lecuyer,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T09:03:36-05:00
celina.obrien,Success,4624,SOLEIL.saturn.com,,,,,2016-05-26T09:03:43-05:00
ozell.cruzado,Success,4769,SOLEIL.saturn.com,,,,,2016-05-26T09:03:45-05:00
cassy.behler,Success,4664,VPM-CFDB01.saturn.int,File,Network Shares/Credit Services,,,2016-05-26T09:03:52-05:00
kimberely.buitron,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T09:03:52-05:00
cassy.behler,Success,4648,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:03:54-05:00
celina.obrien,Success,4690,SOLEIL.saturn.com,,,,,2016-05-26T09:03:55-05:00
celina.obrien,Success,4647,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T09:03:57-05:00
georgia.lubinsky,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:04:00-05:00
tamisha.trinh,Success,4624,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T09:04:03-05:00
melony.marenco,Failure,4625,SOLEIL.saturn.com,,,,,2016-05-26T09:04:03-05:00
johnny.nagao,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T09:04:10-05:00
tamisha.trinh,Success,4648,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T09:04:12-05:00
beatris.fine,Success,4624,SOLEIL.saturn.com,,,,,2016-05-26T09:04:12-05:00
melony.marenco,Success,4624,NFMC.saturn.com,,,,,2016-05-26T09:04:21-05:00
melony.marenco,Success,6272,NFMC.saturn.com,,,23.16.1.201,Canada,2016-05-26T09:04:23-05:00
melony.marenco,Success,6278,NFMC.saturn.com,,,23.16.1.201,Canada,2016-05-26T09:04:28-05:00
alta.rolston,Success,4647,OTTAWADC.saturn.com,,,,,2016-05-26T09:04:30-05:00
melony.marenco,Success,4624,NFMC.saturn.com,,,,,2016-05-26T09:04:30-05:00
beatris.fine,Failure,4772,SOLEIL.saturn.com,,,,,2016-05-26T09:04:31-05:00
emmett.ferry,Success,4634,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:04:48-05:00
jaye.whorton,Success,4647,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:04:53-05:00
beatris.fine,Success,5145,SOLEIL.saturn.com,File,Network Shares/Credit Services,,,2016-05-26T09:04:59-05:00
tameika.trammel,Failure,4769,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:05:03-05:00
anitra.whitesides,Success,4624,SOLEIL.saturn.com,,,,,2016-05-26T09:05:08-05:00
milagro.fermin,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:05:10-05:00
eusebio.ivie,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:05:20-05:00
bert.cada,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:05:22-05:00
marcelina.winningham,Failure,4773,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:05:29-05:00
milagro.fermin,Success,4647,NFMC.saturn.com,,,,,2016-05-26T09:05:43-05:00
bert.cada,Failure,4768,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:05:47-05:00
bert.cada,Success,5145,CINCO-SSRV00.saturn.ext,File,Network Shares/Digital,,,2016-05-26T09:05:55-05:00
milagro.fermin,Failure,4777,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:05:57-05:00
marcelina.winningham,Success,4647,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:05:58-05:00
kallie.sprouse,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T09:06:09-05:00
kallie.sprouse,Success,4624,SOLEIL.saturn.com,,,,,2016-05-26T09:06:12-05:00
tanisha.fecteau,Success,4647,NFMC.saturn.com,,,,,2016-05-26T09:06:15-05:00
oscar.chittum,Success,4656,OTTAWADC.saturn.com,File,Network Shares/Templates,,,2016-05-26T09:06:37-05:00
kallie.sprouse,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T09:06:39-05:00
beatris.fine,Failure,4771,SOLEIL.saturn.com,,,,,2016-05-26T09:06:45-05:00
jaye.whorton,Success,4647,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:06:49-05:00
rhoda.guilbert,Success,4660,NFMC.saturn.com,,,,,2016-05-26T09:06:54-05:00
oscar.chittum,Success,4656,NFMC.saturn.com,File,Network Shares/Templates,,,2016-05-26T09:06:56-05:00
mari.miland,Success,4624,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:07:11-05:00
matthew.fu,Success,4769,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:07:22-05:00
kimberely.buitron,Success,4624,OTTAWADC.saturn.com,,,,,2016-05-26T09:07:24-05:00
matthew.fu,Success,5140,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:07:36-05:00
mari.miland,Success,4624,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:07:38-05:00
matthew.fu,Success,4634,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:07:43-05:00
matthew.fu,Success,4647,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:07:51-05:00
eusebio.ivie,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:07:54-05:00
eusebio.ivie,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:07:55-05:00
verline.vanloan,Success,4647,SOLEIL.saturn.com,,,,,2016-05-26T09:08:01-05:00
verline.vanloan,Failure,4772,SOLEIL.saturn.com,,,,,2016-05-26T09:08:03-05:00
gwen.hoerner,Success,4660,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:08:07-05:00
verline.vanloan,Success,4769,SOLEIL.saturn.com,,,,,2016-05-26T09:08:15-05:00
verline.vanloan,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T09:08:17-05:00
verline.vanloan,Success,4660,SOLEIL.saturn.com,,,,,2016-05-26T09:08:24-05:00
jaye.whorton,Success,4659,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:08:31-05:00
tanisha.fecteau,Success,4663,CINCO-SSRV00.saturn.ext,File,Network Shares/Corporate,,,2016-05-26T09:08:36-05:00
jaye.whorton,Success,4648,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:08:42-05:00
tanisha.fecteau,Success,4634,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T09:08:45-05:00
eusebio.ivie,Success,4663,VPM-CFDB01.saturn.int,File,Network Shares/Platform,,,2016-05-26T09:08:45-05:00
tanisha.fecteau,Success,4647,CINCO-SSRV00.saturn.ext,,,,,2016-05-26T09:08:46-05:00
kaley.vanguilder,Success,4647,NFMC.saturn.com,,,,,2016-05-26T09:08:46-05:00
crissy.pavao,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T09:08:50-05:00
crissy.pavao,Success,5140,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:08:50-05:00
crissy.pavao,Success,4624,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:08:56-05:00
gwen.hoerner,Success,4647,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:08:58-05:00
gwen.hoerner,Success,4634,SOLEIL.saturn.com,,,,,2016-05-26T09:08:59-05:00
cari.vigna,Success,4648,OTTAWADC.saturn.com,,,,,2016-05-26T09:09:00-05:00
moon.harnois,Success,4647,OTTAWADC.saturn.com,,,,,2016-05-26T09:09:04-05:00
hans.czajkowski,Success,4634,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:09:05-05:00
tanisha.fecteau,Success,4634,NFMC.saturn.com,,,,,2016-05-26T09:09:07-05:00
moon.harnois,Success,4634,OTTAWADC.saturn.com,,,,,2016-05-26T09:09:10-05:00
pamila.dankert,Success,4624,NFMC.saturn.com,,,,,2016-05-26T09:09:16-05:00
tanisha.fecteau,Success,4647,NFMC.saturn.com,,,,,2016-05-26T09:09:19-05:00
hans.czajkowski,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:09:20-05:00
cheryle.cheesman,Success,4647,SOLEIL.saturn.com,,,,,2016-05-26T09:09:21-05:00
esteban.rademacher,Success,4634,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:09:22-05:00
cheryle.cheesman,Failure,4625,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:09:22-05:00
pamila.dankert,Success,4624,SOLEIL.saturn.com,,,,,2016-05-26T09:09:25-05:00
pamila.dankert,Success,4647,NFMC.saturn.com,,,,,2016-05-26T09:09:26-05:00
pamila.dankert,Success,4647,NFMC.saturn.com,,,,,2016-05-26T09:09:29-05:00
hans.czajkowski,Failure,4773,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:09:30-05:00
oscar.chittum,Success,4663,MDM-WSRV01.saturn-dev.qa,File,Network Shares/Templates,,,2016-05-26T09:09:30-05:00
hans.czajkowski,Success,4647,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:09:31-05:00
pamila.dankert,Success,4776,NFMC.saturn.com,,,,,2016-05-26T09:09:35-05:00
cari.vigna,Success,4647,OTTAWADC.saturn.com,,,,,2016-05-26T09:09:44-05:00
oscar.chittum,Success,4624,OTTAWADC.saturn.com,,,,,2016-05-26T09:09:45-05:00
cari.vigna,Failure,4625,OTTAWADC.saturn.com,,,,,2016-05-26T09:09:46-05:00
lakendra.danielson,Success,4647,NFMC.saturn.com,,,,,2016-05-26T09:09:50-05:00
esteban.rademacher,Success,4647,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:09:52-05:00
cari.vigna,Success,4624,NFMC.saturn.com,,,,,2016-05-26T09:09:53-05:00
pamila.dankert,Success,5145,SOLEIL.saturn.com,File,Network Shares/SDK,,,2016-05-26T09:09:55-05:00
francisco.shenkel,Success,4647,SOLEIL.saturn.com,,,,,2016-05-26T09:09:55-05:00
pamila.dankert,Success,4768,NFMC.saturn.com,,,,,2016-05-26T09:09:56-05:00
oscar.chittum,Success,4634,NFMC.saturn.com,,,,,2016-05-26T09:09:56-05:00
kayleigh.stucky,Failure,4772,VPM-CFDB01.saturn.int,,,,,2016-05-26T09:10:01-05:00
kum.curtis,Success,4624,MDM-WSRV01.saturn-dev.qa,,,,,2016-05-26T09:10:03-05:00
